Index,Term,Chi-square,IDF
2492,隆起糜烂性胃炎,0.0001684352366515075,7.99598047476376
2493,针管,0.0001684352366515075,7.99598047476376
2494,按会,0.0001684352366515075,7.99598047476376
2495,女医生,0.0001684352366515075,7.99598047476376
2496,人员,0.0001684352366515075,7.99598047476376
2497,参与,0.0001684352366515075,7.99598047476376
2498,伴肝,0.0001684352366515075,7.99598047476376
2499,八期,0.0001684352366515075,7.99598047476376
2500,疗养,0.0001684352366515075,7.99598047476376
2501,常规,0.0001684352366515075,7.99598047476376
2502,术前,0.0001684352366515075,7.99598047476376
2503,大哥,0.0001684352366515075,7.99598047476376
2504,预兆,0.0001684352366515075,7.99598047476376
2505,病情恶化,0.0001684352366515075,7.99598047476376
2506,后癌,0.0001684352366515075,7.99598047476376
2507,解不出,0.0001684352366515075,7.99598047476376
2508,闫建林,0.0001684352366515075,7.99598047476376
2509,印戒,0.0001684352366515075,7.99598047476376
2510,住会,0.0001684352366515075,7.99598047476376
2511,左额,0.0001684352366515075,7.99598047476376
2512,B型,0.0001684352366515075,7.99598047476376
2513,辨别,0.0001684352366515075,7.99598047476376
2514,进肺,0.0001684352366515075,7.99598047476376
2515,软骨瘤,0.0001684352366515075,7.99598047476376
2516,变味,0.0001684352366515075,7.99598047476376
2517,无味,0.0001684352366515075,7.99598047476376
2518,难治,0.0001684352366515075,7.99598047476376
2519,再障,0.0001684352366515075,7.99598047476376
2520,摘除,0.0001684352366515075,7.99598047476376
2521,变大是,0.0001684352366515075,7.99598047476376
2522,鹅,0.0001684352366515075,7.99598047476376
2523,活血,0.0001684352366515075,7.99598047476376
2524,出过,0.0001684352366515075,7.99598047476376
2525,松果体,0.0001684352366515075,7.99598047476376
2526,免疫组化,0.0001684352366515075,7.99598047476376
2527,神经内分泌癌,0.0001684352366515075,7.99598047476376
2528,粘液性,0.0001684352366515075,7.99598047476376
2529,腹膜,0.0001684352366515075,7.99598047476376
2530,探查,0.0001684352366515075,7.99598047476376
2531,评估,0.0001684352366515075,7.99598047476376
2532,用纸,0.0001684352366515075,7.99598047476376
2533,降到,0.0001684352366515075,7.99598047476376
2534,白细胞计数,0.0001684352366515075,7.99598047476376
2535,临床诊断病例,0.0001684352366515075,7.99598047476376
2536,医学院,0.0001684352366515075,7.99598047476376
2537,MB,0.0001684352366515075,7.99598047476376
2538,ib,0.0001684352366515075,7.99598047476376
2539,后人,0.0001684352366515075,7.99598047476376
2540,肛诊,0.0001684352366515075,7.99598047476376
2541,少儿,0.0001684352366515075,7.99598047476376
2542,邻近,0.0001684352366515075,7.99598047476376
2543,MM,0.0001684352366515075,7.99598047476376
2544,口咽癌,0.0001684352366515075,7.99598047476376
2545,过岁,0.0001684352366515075,7.99598047476376
2546,成活,0.0001684352366515075,7.99598047476376
2547,几成,0.0001684352366515075,7.99598047476376
2548,调班,0.0001684352366515075,7.99598047476376
2549,性病,0.0001684352366515075,7.99598047476376
2550,面色苍白,0.0001684352366515075,8.689127655323706
2551,T,0.0001684352366515075,7.99598047476376
2552,IIA,0.0001684352366515075,7.99598047476376
2553,霍奇金,0.0001684352366515075,7.99598047476376
2554,B,0.0001684352366515075,7.99598047476376
2555,弥漫,0.0001684352366515075,7.99598047476376
2556,内分泌,0.0001684352366515075,7.99598047476376
2557,演变,0.0001684352366515075,7.99598047476376
2558,服典,0.0001684352366515075,7.99598047476376
2559,小苏打,0.0001684352366515075,7.99598047476376
2560,哪些因素,0.0001684352366515075,7.99598047476376
2561,序贯,0.0001684352366515075,7.99598047476376
2562,放射科,0.0001684352366515075,7.99598047476376
2563,一项,0.0001684352366515075,7.99598047476376
2564,南瓜,0.0001684352366515075,7.99598047476376
2565,进展,0.0001684352366515075,7.99598047476376
2566,挂袋,0.0001684352366515075,7.99598047476376
2567,叩击,0.0001684352366515075,7.99598047476376
2568,痛会,0.0001684352366515075,7.99598047476376
2569,升,0.0001684352366515075,7.99598047476376
2570,事外,0.0001684352366515075,7.99598047476376
2571,人查,0.0001684352366515075,7.99598047476376
2572,针灸治疗,0.0001684352366515075,7.99598047476376
2573,下药,0.0001684352366515075,7.99598047476376
2574,巨块,0.0001684352366515075,7.99598047476376
2575,点药,0.0001684352366515075,7.99598047476376
2576,三药,0.0001684352366515075,7.99598047476376
2577,无故,0.0001684352366515075,7.99598047476376
2578,起风,0.0001684352366515075,7.99598047476376
2579,吃螃蟹,0.0001684352366515075,7.99598047476376
2580,搭桥,0.0001684352366515075,7.99598047476376
2581,衍变,0.0001684352366515075,7.99598047476376
2582,厌食,0.0001684352366515075,7.99598047476376
2583,第五,0.0001684352366515075,7.99598047476376
2584,中心医院,0.0001684352366515075,7.99598047476376
2585,天津,0.0001684352366515075,7.99598047476376
2586,咕噜,0.0001684352366515075,7.99598047476376
2587,有气,0.0001684352366515075,7.99598047476376
2588,卤过,0.0001684352366515075,7.99598047476376
2589,乌日图,0.0001684352366515075,7.99598047476376
2590,哈尔滨市,0.0001684352366515075,7.99598047476376
2591,名字,0.0001684352366515075,7.99598047476376
2592,那顺岁,0.0001684352366515075,7.99598047476376
2593,排血,0.0001684352366515075,7.99598047476376
2594,细长,0.0001684352366515075,7.99598047476376
2595,多细,0.0001684352366515075,7.99598047476376
2596,喝醉酒,0.0001684352366515075,7.99598047476376
2597,汤能,0.0001684352366515075,7.99598047476376
2598,内陷,0.0001684352366515075,7.99598047476376
2599,TaNMx,0.0001684352366515075,7.99598047476376
2600,梭形,0.0001684352366515075,7.99598047476376
2601,七十多,0.0001684352366515075,7.99598047476376
2602,后该,0.0001684352366515075,7.99598047476376
2603,茶,0.0001684352366515075,7.99598047476376
2604,初检,0.0001684352366515075,7.99598047476376
2605,算不算,0.0001684352366515075,7.99598047476376
2606,割除,0.0001684352366515075,7.99598047476376
2607,免疫诊断,0.0001684352366515075,7.99598047476376
2608,须,0.0001684352366515075,7.99598047476376
2609,套路,0.0001684352366515075,7.99598047476376
2610,淋巴组织,0.0001684352366515075,7.99598047476376
2611,气切,0.0001684352366515075,7.99598047476376
2612,英文,0.0001684352366515075,7.99598047476376
2613,记录,0.0001684352366515075,7.99598047476376
2614,缩写,0.0001684352366515075,7.99598047476376
2615,数量,0.0001684352366515075,7.99598047476376
2616,形态,0.0001684352366515075,7.99598047476376
2617,哂,0.0001684352366515075,7.99598047476376
2618,刚生,0.0001684352366515075,7.99598047476376
2619,大齿,0.0001684352366515075,7.99598047476376
2620,egfr,0.0001684352366515075,7.99598047476376
2621,质子,0.0001684352366515075,7.99598047476376
2622,重离子,0.0001684352366515075,7.99598047476376
2623,强制,0.0001684352366515075,7.99598047476376
2624,下颌关节,0.0001684352366515075,7.99598047476376
2625,胃镜检查,0.0001684352366515075,7.99598047476376
2626,武汉市,0.0001684352366515075,7.99598047476376
2627,复檢需,0.0001684352366515075,7.99598047476376
2628,消化科,0.0001684352366515075,7.99598047476376
2629,帮帮我,0.0001684352366515075,7.99598047476376
2630,不均,0.0001684352366515075,7.99598047476376
2631,局部,0.0001684352366515075,7.99598047476376
2632,枕骨,0.0001684352366515075,7.99598047476376
2633,脸黑,0.0001684352366515075,7.99598047476376
2634,肠痉挛,0.0001684352366515075,7.99598047476376
2635,干吗,0.0001684352366515075,7.99598047476376
2636,利弊,0.0001684352366515075,7.99598047476376
2637,华侨,0.0001684352366515075,7.99598047476376
2638,赵,0.0001684352366515075,7.99598047476376
2639,随访,0.0001684352366515075,7.99598047476376
2640,能医,0.0001684352366515075,7.99598047476376
2641,病例,0.0001684352366515075,7.99598047476376
2642,乳腺癌根治术,0.0001684352366515075,7.99598047476376
2643,胶带,0.0001684352366515075,7.99598047476376
2644,防癌,0.0001684352366515075,7.99598047476376
2645,梅毒,0.0001684352366515075,7.99598047476376
2646,膀胱结石,0.0001684352366515075,7.99598047476376
2647,灰指甲,0.0001684352366515075,7.99598047476376
2648,后装,0.0001684352366515075,7.99598047476376
2649,拉非,0.0001684352366515075,7.99598047476376
2650,索,0.0001684352366515075,7.99598047476376
2651,尼,0.0001684352366515075,7.99598047476376
2652,口咽,0.0001684352366515075,7.99598047476376
2653,期中,0.0001684352366515075,7.99598047476376
2654,说配,0.0001684352366515075,7.99598047476376
2655,潜伏期,0.0001684352366515075,7.99598047476376
2656,这份,0.0001684352366515075,7.99598047476376
2657,卵巢囊肿,0.0001684352366515075,7.99598047476376
2658,草莓,0.0001684352366515075,7.99598047476376
2659,跟治术,0.0001684352366515075,7.99598047476376
2660,改良,0.0001684352366515075,7.99598047476376
2661,急性肠炎,0.0001684352366515075,7.99598047476376
2662,腹中,0.0001684352366515075,7.99598047476376
2663,区域,0.0001684352366515075,7.99598047476376
2664,皮肤改变,0.0001684352366515075,7.99598047476376
2665,生活习惯,0.0001684352366515075,7.99598047476376
2666,患过,0.0001684352366515075,7.99598047476376
2667,洗头,0.0001684352366515075,7.99598047476376
2668,理由,0.0001684352366515075,7.99598047476376
2669,保险公司,0.0001684352366515075,7.99598047476376
2670,一家,0.0001684352366515075,7.99598047476376
2671,总打,0.0001684352366515075,7.99598047476376
2672,会转,0.0001684352366515075,7.99598047476376
2673,后怕,0.0001684352366515075,7.99598047476376
2674,腥臭味,0.0001684352366515075,7.99598047476376
2675,横,0.0001684352366515075,7.99598047476376
2676,子,0.0001684352366515075,7.99598047476376
2677,鱼,0.0001684352366515075,7.99598047476376
2678,鲢,0.0001684352366515075,7.99598047476376
2679,照理,0.0001684352366515075,7.99598047476376
2680,浅,0.0001684352366515075,7.99598047476376
2681,深,0.0001684352366515075,7.99598047476376
2682,包会,0.0001684352366515075,7.99598047476376
2683,常有,0.0001684352366515075,7.99598047476376
2684,CiK,0.0001684352366515075,7.99598047476376
2685,心包积液,0.0001684352366515075,7.99598047476376
2686,癌细,0.0001684352366515075,7.99598047476376
2687,姐能,0.0001684352366515075,7.99598047476376
2688,性胸,0.0001684352366515075,7.99598047476376
2689,侵袭,0.0001684352366515075,7.99598047476376
2690,人参,0.0001684352366515075,7.99598047476376
2691,上颌窦,0.0001684352366515075,7.99598047476376
2692,偶有,0.0001684352366515075,7.99598047476376
2693,PTNM,0.0001684352366515075,7.99598047476376
2694,大女,0.0001684352366515075,7.99598047476376
2695,颟部,0.0001684352366515075,7.99598047476376
2696,不愉,0.0001684352366515075,7.99598047476376
2697,抽能,0.0001684352366515075,7.99598047476376
2698,中央型,0.0001684352366515075,7.99598047476376
2699,日常,0.0001684352366515075,7.99598047476376
2700,本质,0.0001684352366515075,7.99598047476376
2701,阿胶,0.0001684352366515075,7.99598047476376
2702,实质性,0.0001684352366515075,7.99598047476376
2703,小囊,0.0001684352366515075,7.99598047476376
2704,病灶,0.0001684352366515075,7.99598047476376
2705,冶疗,0.0001684352366515075,7.99598047476376
2706,有白,0.0001684352366515075,7.99598047476376
2707,无痰,0.0001684352366515075,7.99598047476376
2708,气急,0.0001684352366515075,7.99598047476376
2709,治能,0.0001684352366515075,7.99598047476376
2710,肝移植术,0.0001684352366515075,7.99598047476376
2711,多发性,0.0001684352366515075,7.99598047476376
2712,锻炼身体,0.0001684352366515075,7.99598047476376
2713,距离,0.0001684352366515075,7.99598047476376
2714,新,0.0001684352366515075,7.99598047476376
2715,十二天,0.0001684352366515075,7.99598047476376
2716,胎盘,0.0001684352366515075,7.99598047476376
2717,羊,0.0001684352366515075,7.99598047476376
2718,包含,0.0001684352366515075,7.99598047476376
2719,怎样治,0.0001684352366515075,7.99598047476376
2720,咳嗦,0.0001684352366515075,7.99598047476376
2721,脑梗,0.0001684352366515075,7.99598047476376
2722,明白,0.0001684352366515075,7.99598047476376
2723,直,0.0001684352366515075,7.99598047476376
2724,原理,0.0001684352366515075,7.99598047476376
2725,开塞露,0.0001684352366515075,7.99598047476376
2726,指诊,0.0001684352366515075,7.99598047476376
2727,转肝,0.0001684352366515075,7.99598047476376
2728,残胃癌,0.0001684352366515075,7.99598047476376
2729,乳癌,0.0001684352366515075,7.99598047476376
2730,不严,0.0001684352366515075,7.99598047476376
2731,寿命,0.0001684352366515075,7.99598047476376
2732,宭,0.0001684352366515075,7.99598047476376
2733,筛,0.0001684352366515075,7.99598047476376
2734,涎,0.0001684352366515075,7.99598047476376
2735,狗肉,0.0001684352366515075,7.99598047476376
2736,肺有,0.0001684352366515075,7.99598047476376
2737,确珍,0.0001684352366515075,7.99598047476376
2738,诱因,0.0001684352366515075,7.99598047476376
2739,乳腺炎,0.0001684352366515075,7.99598047476376
2740,性囊,0.0001684352366515075,7.99598047476376
2741,术中,0.0001684352366515075,7.99598047476376
2742,肺气肿,0.0001684352366515075,7.99598047476376
2743,例子,0.0001684352366515075,7.99598047476376
2744,冻出,0.0001684352366515075,7.99598047476376
2745,有医,0.0001684352366515075,7.99598047476376
2746,乳,0.0001684352366515075,7.99598047476376
2747,性质,0.0001684352366515075,7.99598047476376
2748,检測,0.0001684352366515075,7.99598047476376
2749,胃上,0.0001684352366515075,7.99598047476376
2750,知识,0.0001684352366515075,7.99598047476376
2751,肝能,0.0001684352366515075,7.99598047476376
2752,人参皂苷,0.0001684352366515075,7.99598047476376
2753,两支,0.0001684352366515075,7.99598047476376
2754,拔针,0.0001684352366515075,7.99598047476376
2755,一整片,0.0001684352366515075,7.99598047476376
2756,乳头状瘤,0.0001684352366515075,7.99598047476376
2757,直肠指检,0.0001684352366515075,7.99598047476376
2758,外婆,0.0001684352366515075,7.99598047476376
2759,转换成,0.0001684352366515075,7.99598047476376
2760,卡培他滨,0.0001684352366515075,7.99598047476376
2761,咽癌,0.0001684352366515075,7.99598047476376
2762,高级别,0.0001684352366515075,7.99598047476376
2763,钼,0.0001684352366515075,7.99598047476376
2764,靶,0.0001684352366515075,7.99598047476376
2765,药要,0.0001684352366515075,7.99598047476376
2766,截断,0.0001684352366515075,7.99598047476376
2767,炒,0.0001684352366515075,7.99598047476376
2768,骨该,0.0001684352366515075,7.99598047476376
2769,安素,0.0001684352366515075,7.99598047476376
2770,变黑,0.0001684352366515075,7.99598047476376
2771,射波刀,0.0001684352366515075,7.99598047476376
2772,断层,0.0001684352366515075,7.99598047476376
2773,降压片,0.0001684352366515075,7.99598047476376
2774,可力洛,0.0001684352366515075,7.99598047476376
2775,生殖细胞瘤,0.0001684352366515075,7.99598047476376
2776,诊断性,0.0001684352366515075,7.99598047476376
2777,结肠癌根治术,0.0001684352366515075,7.99598047476376
2778,治愈率,0.0001684352366515075,7.99598047476376
2779,七十一岁,0.0001684352366515075,7.99598047476376
2780,染,0.0001684352366515075,7.99598047476376
2781,退行性,0.0001684352366515075,7.99598047476376
2782,素,0.0001684352366515075,7.99598047476376
2783,姜黄,0.0001684352366515075,7.99598047476376
2784,培门冬,0.0001684352366515075,7.99598047476376
2785,有药,0.0001684352366515075,7.99598047476376
2786,可治,0.0001684352366515075,7.99598047476376
2787,儿童医院,0.0001684352366515075,7.99598047476376
2788,红肉,0.0001684352366515075,7.99598047476376
2789,淋巴细胞,0.0001684352366515075,7.99598047476376
2790,刑,0.0001684352366515075,7.99598047476376
2791,智力,0.0001684352366515075,7.99598047476376
2792,后活,0.0001684352366515075,7.99598047476376
2793,多大,0.0001684352366515075,7.99598047476376
2794,止吐,0.0001684352366515075,7.99598047476376
2795,球部,0.0001684352366515075,7.99598047476376
2796,脂肠,0.0001684352366515075,7.99598047476376
2797,十二,0.0001684352366515075,7.99598047476376
2798,粘膜炎,0.0001684352366515075,7.99598047476376
2799,口鼻腔,0.0001684352366515075,7.99598047476376
2800,指检血,0.0001684352366515075,7.99598047476376
2801,偏左,0.0001684352366515075,7.99598047476376
2802,深层,0.0001684352366515075,7.99598047476376
2803,颏,0.0001684352366515075,7.99598047476376
2804,日照,0.0001684352366515075,7.99598047476376
2805,结直肠癌,0.0001684352366515075,7.99598047476376
2806,后要,0.0001684352366515075,7.99598047476376
2807,典型,0.0001684352366515075,7.99598047476376
2808,希要,0.0001684352366515075,7.99598047476376
2809,沙棘,0.0001684352366515075,7.99598047476376
2810,保护,0.0001684352366515075,7.99598047476376
2811,放射区,0.0001684352366515075,7.99598047476376
2812,恶性胸腺瘤,0.0001684352366515075,7.99598047476376
2813,重症肌无力,0.0001684352366515075,7.99598047476376
2814,合并,0.0001684352366515075,7.99598047476376
2815,点状,0.0001684352366515075,7.99598047476376
2816,边界,0.0001684352366515075,7.99598047476376
2817,伽玛刀,0.0001684352366515075,7.99598047476376
2818,向下,0.0001684352366515075,7.99598047476376
2819,差别,0.0001684352366515075,7.99598047476376
2820,高肝,0.0001684352366515075,7.99598047476376
2821,我妹,0.0001684352366515075,7.99598047476376
2822,子宫肌瘤,0.0001684352366515075,7.99598047476376
2823,桂圆,0.0001684352366515075,7.99598047476376
2824,口干燥症,0.0001684352366515075,7.99598047476376
2825,尽快恢复,0.0001684352366515075,7.99598047476376
2826,抖,0.0001684352366515075,7.99598047476376
2827,野区,0.0001684352366515075,7.99598047476376
2828,中避行,0.0001684352366515075,7.99598047476376
2829,酒窝,0.0001684352366515075,7.99598047476376
2830,软是,0.0001684352366515075,7.99598047476376
2831,坏事,0.0001684352366515075,7.99598047476376
2832,纱布,0.0001684352366515075,7.99598047476376
2833,留有,0.0001684352366515075,7.99598047476376
2834,超在,0.0001684352366515075,7.99598047476376
2835,照出,0.0001684352366515075,7.99598047476376
2836,BRCA,0.0001684352366515075,7.99598047476376
2837,冯,0.0001684352366515075,7.99598047476376
2838,暴瘦斤,0.0001684352366515075,7.99598047476376
2839,门口,0.0001684352366515075,7.99598047476376
2840,送,0.0001684352366515075,7.99598047476376
2841,左肺,0.0001684352366515075,7.99598047476376
2842,高位,0.0001684352366515075,7.99598047476376
2843,截瘫,0.0001684352366515075,7.99598047476376
2844,癌能,0.0001684352366515075,7.99598047476376
2845,嚒,0.0001684352366515075,7.99598047476376
2846,脑垂体,0.0001684352366515075,7.99598047476376
2847,溴隐亭,0.0001684352366515075,7.99598047476376
2848,打瘦,0.0001684352366515075,7.99598047476376
2849,生土,0.0001684352366515075,7.99598047476376
2850,豆汁,0.0001684352366515075,7.99598047476376
2851,可行,0.0001684352366515075,7.99598047476376
2852,荮,0.0001684352366515075,7.99598047476376
2853,生白,0.0001684352366515075,7.99598047476376
2854,IMRT,0.0001684352366515075,7.99598047476376
2855,走不稳,0.0001684352366515075,7.99598047476376
2856,知情,0.0001684352366515075,7.99598047476376
2857,同意书,0.0001684352366515075,7.99598047476376
2858,德克士,0.0001684352366515075,7.99598047476376
2859,氯霉素搽剂,0.0001684352366515075,7.99598047476376
2860,一弄,0.0001684352366515075,7.99598047476376
2861,想不开,0.0001684352366515075,7.99598047476376
2862,郁郁寡欢,0.0001684352366515075,7.99598047476376
2863,小事,0.0001684352366515075,7.99598047476376
2864,手头,0.0001684352366515075,7.99598047476376
2865,消毒液,0.0001684352366515075,7.99598047476376
2866,洗衣服,0.0001684352366515075,7.99598047476376
2867,八四,0.0001684352366515075,7.99598047476376
2868,齿,0.0001684352366515075,7.99598047476376
2869,吐字,0.0001684352366515075,7.99598047476376
2870,眼底动脉硬化,0.0001684352366515075,7.99598047476376
2871,内裤,0.0001684352366515075,7.99598047476376
2872,东,0.0001684352366515075,7.99598047476376
2873,矮子,0.0001684352366515075,7.99598047476376
2874,嘴干,0.0001684352366515075,7.99598047476376
2875,七八个,0.0001684352366515075,7.99598047476376
2876,西布曲明,0.0001684352366515075,7.99598047476376
2877,微肿,0.0001684352366515075,7.99598047476376
2878,气管,0.0001684352366515075,7.99598047476376
2879,坠,0.0001684352366515075,7.99598047476376
2880,前列腺炎,0.0001684352366515075,7.99598047476376
2881,乙二胺四乙酸,0.0001684352366515075,7.99598047476376
2882,铁钠,0.0001684352366515075,7.99598047476376
2883,闪光,0.0001684352366515075,7.99598047476376
2884,脊背,0.0001684352366515075,7.99598047476376
2885,毛病,0.0001684352366515075,7.99598047476376
2886,睾丸,0.0001684352366515075,7.99598047476376
2887,茬,0.0001684352366515075,7.99598047476376
2888,一宿,0.0001684352366515075,7.99598047476376
2889,先前,0.0001684352366515075,7.99598047476376
2890,排骨,0.0001684352366515075,7.99598047476376
2891,性格,0.0001684352366515075,7.99598047476376
2892,人际关系,0.0001684352366515075,7.99598047476376
2893,龟板,0.0001684352366515075,7.99598047476376
2894,醋,0.0001684352366515075,7.99598047476376
2895,蝉鸣,0.0001684352366515075,7.99598047476376
2896,脏腑,0.0001684352366515075,7.99598047476376
2897,胃肠减压,0.0001684352366515075,7.99598047476376
2898,插管,0.0001684352366515075,7.99598047476376
2899,音,0.0001684352366515075,7.99598047476376
2900,偷东西,0.0001684352366515075,7.99598047476376
2901,背后,0.0001684352366515075,7.99598047476376
2902,唱反调,0.0001684352366515075,7.99598047476376
2903,吵吵,0.0001684352366515075,7.99598047476376
2904,叛逆,0.0001684352366515075,7.99598047476376
2905,药见,0.0001684352366515075,7.99598047476376
2906,婴儿支气管炎,0.0001684352366515075,7.99598047476376
2907,练,0.0001684352366515075,7.99598047476376
2908,体育,0.0001684352366515075,7.99598047476376
2909,横向,0.0001684352366515075,7.99598047476376
2910,追问,0.0001684352366515075,7.99598047476376
2911,豆,0.0001684352366515075,7.99598047476376
2912,点入,0.0001684352366515075,7.99598047476376
2913,复方薄荷脑滴鼻液,0.0001684352366515075,7.99598047476376
2914,上图,0.0001684352366515075,7.99598047476376
2915,脐带,0.0001684352366515075,7.99598047476376
2916,女方,0.0001684352366515075,7.99598047476376
2917,次日,0.0001684352366515075,7.99598047476376
2918,排卵日,0.0001684352366515075,7.99598047476376
2919,午夜,0.0001684352366515075,7.99598047476376
2920,多梦常,0.0001684352366515075,7.99598047476376
2921,高中,0.0001684352366515075,7.99598047476376
2922,抑制作用,0.0001684352366515075,7.99598047476376
2923,金领,0.0001684352366515075,7.99598047476376
2924,盒装,0.0001684352366515075,7.99598047476376
2925,冠,0.0001684352366515075,7.99598047476376
2926,虾,0.0001684352366515075,7.99598047476376
2927,百服,0.0001684352366515075,7.99598047476376
2928,伤感,0.0001684352366515075,7.99598047476376
2929,套,0.0001684352366515075,7.99598047476376
2930,没带,0.0001684352366515075,7.99598047476376
2931,解决问题,0.0001684352366515075,7.99598047476376
2932,急性乳腺炎,0.0001684352366515075,7.99598047476376
2933,老哭,0.0001684352366515075,7.99598047476376
2934,考试,0.0001684352366515075,7.99598047476376
2935,下阵,0.0001684352366515075,7.99598047476376
2936,家里人,0.0001684352366515075,7.99598047476376
2937,半边,0.0001684352366515075,7.99598047476376
2938,小脚,0.0001684352366515075,7.99598047476376
2939,老师,0.0001684352366515075,7.99598047476376
2940,恐,0.0001684352366515075,7.99598047476376
2941,无痛,0.0001684352366515075,7.99598047476376
2942,MTN,0.0001684352366515075,7.99598047476376
2943,体系,0.0001684352366515075,7.99598047476376
2944,看电视,0.0001684352366515075,7.99598047476376
2945,看久,0.0001684352366515075,7.99598047476376
2946,检查单,0.0001684352366515075,7.99598047476376
2947,耳科,0.0001684352366515075,7.99598047476376
2948,粘,0.0001684352366515075,7.99598047476376
2949,碰月,0.0001684352366515075,7.99598047476376
2950,畏光,0.0001684352366515075,8.689127655323706
2951,受得,0.0001684352366515075,7.99598047476376
2952,食量,0.0001684352366515075,7.99598047476376
2953,硬大,0.0001684352366515075,7.99598047476376
2954,颌骨,0.0001684352366515075,7.99598047476376
2955,前提,0.0001684352366515075,7.99598047476376
2956,秒,0.0001684352366515075,7.99598047476376
2957,觉看,0.0001684352366515075,7.99598047476376
2958,恐惧症,0.0001684352366515075,7.99598047476376
2959,社交,0.0001684352366515075,7.99598047476376
2960,易怒,0.0001684352366515075,7.99598047476376
2961,发证,0.0001684352366515075,7.99598047476376
2962,泌尿,0.0001684352366515075,7.99598047476376
2963,发射,0.0001684352366515075,7.99598047476376
2964,耳声,0.0001684352366515075,7.99598047476376
2965,畸变,0.0001684352366515075,7.99598047476376
2966,精神药物,0.0001684352366515075,7.99598047476376
2967,全瓷,0.0001684352366515075,7.99598047476376
2968,史该,0.0001684352366515075,7.99598047476376
2969,办好,0.0001684352366515075,7.99598047476376
2970,卡瘦,0.0001684352366515075,7.99598047476376
2971,口有,0.0001684352366515075,7.99598047476376
2972,强行,0.0001684352366515075,7.99598047476376
2973,气管切开,0.0001684352366515075,7.99598047476376
2974,交汇处,0.0001684352366515075,7.99598047476376
2975,胆囊炎,0.0001684352366515075,7.99598047476376
2976,酮替芬,0.0001684352366515075,7.99598047476376
2977,疗能,0.0001684352366515075,7.99598047476376
2978,张开嘴,0.0001684352366515075,7.99598047476376
2979,嘴型,0.0001684352366515075,7.99598047476376
2980,没事儿,0.0001684352366515075,7.99598047476376
2981,好大,0.0001684352366515075,7.99598047476376
2982,流口水,0.0001684352366515075,7.99598047476376
2983,上臂,0.0001684352366515075,7.99598047476376
2984,聋,0.0001684352366515075,7.99598047476376
2985,开颅,0.0001684352366515075,7.99598047476376
2986,台,0.0001684352366515075,7.99598047476376
2987,辩证,0.0001684352366515075,7.99598047476376
2988,部长,0.0001684352366515075,7.99598047476376
2989,耳垂,0.0001684352366515075,7.99598047476376
2990,烤瓷牙,0.0001684352366515075,7.99598047476376
2991,早搏,0.0001684352366515075,7.99598047476376
2992,八点,0.0001684352366515075,7.99598047476376
2993,十一点,0.0001684352366515075,7.99598047476376
2994,性欲,0.0001684352366515075,7.99598047476376
2995,二十余次,0.0001684352366515075,7.99598047476376
2996,多时,0.0001684352366515075,7.99598047476376
2997,葡萄籽,0.0001684352366515075,7.99598047476376
2998,衰老,0.0001684352366515075,7.99598047476376
2999,延缓,0.0001684352366515075,7.99598047476376
3000,脾胃湿热,0.0001684352366515075,7.99598047476376
3001,脾胃虚寒,0.0001684352366515075,7.99598047476376
3002,麻雀,0.0001684352366515075,7.99598047476376
3003,出世,0.0001684352366515075,7.99598047476376
3004,天吃,0.0001684352366515075,7.99598047476376
3005,备孕,0.0001684352366515075,7.99598047476376
3006,痔,0.0001684352366515075,7.99598047476376
3007,別人,0.0001684352366515075,7.99598047476376
3008,飯,0.0001684352366515075,7.99598047476376
3009,辦,0.0001684352366515075,7.99598047476376
3010,發虛,0.0001684352366515075,7.99598047476376
3011,棒,0.0001684352366515075,7.99598047476376
3012,托百士,0.0001684352366515075,7.99598047476376
3013,妥布霉素滴眼液,0.0001684352366515075,7.99598047476376
3014,狼疮,0.0001684352366515075,7.99598047476376
3015,粉,0.0001684352366515075,7.99598047476376
3016,头重脚轻,0.0001684352366515075,7.99598047476376
3017,前去,0.0001684352366515075,7.99598047476376
3018,根有,0.0001684352366515075,7.99598047476376
3019,一宿网,0.0001684352366515075,7.99598047476376
3020,能拔,0.0001684352366515075,7.99598047476376
3021,见散,0.0001684352366515075,7.99598047476376
3022,偏右,0.0001684352366515075,7.99598047476376
3023,中度,0.0001684352366515075,7.99598047476376
3024,证,0.0001684352366515075,7.99598047476376
3025,交谈,0.0001684352366515075,7.99598047476376
3026,郁郁,0.0001684352366515075,7.99598047476376
3027,好点,0.0001684352366515075,7.99598047476376
3028,精神不振,0.0001684352366515075,7.99598047476376
3029,开放性颅脑损伤,0.0001684352366515075,7.99598047476376
3030,失明,0.0001684352366515075,7.99598047476376
3031,水汜,0.0001684352366515075,7.99598047476376
3032,会会头,0.0001684352366515075,7.99598047476376
3033,昏昏沉沉,0.0001684352366515075,7.99598047476376
3034,腊月,0.0001684352366515075,7.99598047476376
3035,十五,0.0001684352366515075,7.99598047476376
3036,二十三,0.0001684352366515075,7.99598047476376
3037,慢,0.0001684352366515075,7.99598047476376
3038,偏瘦,0.0001684352366515075,7.99598047476376
3039,勾线,0.0001684352366515075,7.99598047476376
3040,后能长,0.0001684352366515075,7.99598047476376
3041,太阳穴,0.0001684352366515075,7.99598047476376
3042,八九斤,0.0001684352366515075,7.99598047476376
3043,上呼吸道感染,0.0001684352366515075,7.99598047476376
3044,喂奶,0.0001684352366515075,7.99598047476376
